image_path,bbox,landmark,x_norm,y_norm,visibility,class,center_x,center_y,unit_length
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",LEFT_ELBOW,0.2762121224794355,-0.4436790509091502,0.9861136078834534,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",RIGHT_ELBOW,-0.6312677287151652,0.23478285626897372,0.9863515496253967,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",LEFT_WRIST,0.632690524501125,-0.49967093081670366,0.9811410903930664,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",RIGHT_WRIST,-0.9191860584133835,0.40751267408135927,0.9897729754447937,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",LEFT_KNEE,0.7413066046051274,0.704841321756985,0.971030056476593,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",RIGHT_KNEE,0.6176109856581337,0.9689752081492037,0.9815348386764526,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",LEFT_ANKLE,1.1976887702433598,1.187715118850863,0.9757136106491089,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",RIGHT_ANKLE,1.0812164918112086,1.5168787831237538,0.9799628257751465,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",LEFT_EYE,-0.38541506282020227,-0.8039030578833916,0.9999548196792603,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_90.jpg,"[446, 226, 1727, 868]",RIGHT_EYE,-0.42924042727807715,-0.7267309269704805,0.9999639987945557,lying,0.45246948301792145,0.36325855553150177,0.3809714963569055
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_SHOULDER,-0.04056473384360931,-0.6051604966364449,0.9999947547912598,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_SHOULDER,-0.37781952126149665,-0.22152564829786384,0.9999759197235107,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_HIP,0.27610722878484434,0.2552481674334293,0.9999675750732422,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_HIP,0.14227702632026162,0.5714379775008794,0.9999605417251587,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_ELBOW,0.29483587224148416,-0.4267854284308321,0.9985300302505493,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_ELBOW,-0.6016234680481066,0.20730318480704282,0.9962104558944702,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_WRIST,0.6432231666151309,-0.5106141208126432,0.9966086149215698,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_WRIST,-0.8958365665461072,0.4109421218337122,0.9932343363761902,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_KNEE,0.7309308976063198,0.7489782931587852,0.9577354788780212,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_KNEE,0.61058357617176,1.0192587872199166,0.9918352365493774,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_ANKLE,1.145382665687774,1.232332885067257,0.9117153286933899,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_ANKLE,0.9981230306074425,1.5140862806866962,0.9738432765007019,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",LEFT_EYE,-0.36187841204363047,-0.8209815438258996,0.9999961853027344,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
/Users/nikko/ProjectPractic/model/project_root/data/dataset/lying/aug_91.jpg,"[412, 232, 1736, 865]",RIGHT_EYE,-0.4049702786539327,-0.7411494765648692,0.999996542930603,lying,0.4582535997033119,0.3557123839855194,0.37358556415485933
