image_path,bbox,landmark,x_norm,y_norm,visibility,class,center_x,center_y,unit_length
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_99.jpg,"[227, 30, 426, 818]",LEFT_EYE,0.24066502013684613,-0.5206702899544564,0.9995241165161133,standing,0.448587391525507,0.3554788678884506,0.5156990604883578
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_99.jpg,"[227, 30, 426, 818]",RIGHT_EYE,-0.02097615317435441,-0.5240675557412208,0.9997616410255432,standing,0.448587391525507,0.3554788678884506,0.5156990604883578
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_SHOULDER,0.47636431067345125,-0.26504727441650366,0.9998086094856262,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_SHOULDER,-0.5989907527158145,-0.2900627064924842,0.9996311664581299,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_HIP,0.3529980419511391,0.27133881587090136,0.9999697208404541,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_HIP,-0.23037159990877581,0.28377116503808647,0.999963641166687,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_ELBOW,0.9094296817826918,-0.03784566878410659,0.5067830681800842,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_ELBOW,-0.15794223958283116,-0.05169516988368232,0.8391075134277344,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_WRIST,0.533326662395013,-0.09286719266345786,0.6461830735206604,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_KNEE,0.3322918398632462,0.6867464014371316,0.6293556094169617,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_KNEE,-0.11380275772315045,0.6911503743046878,0.8980584740638733,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_ANKLE,0.12156057757164107,1.034308913898787,0.7531382441520691,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_ANKLE,-0.26731752978949835,1.052096004931314,0.899186909198761,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",LEFT_EYE,0.2447636858645369,-0.5050702779568731,0.9985484480857849,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
/Users/nikko/ProjectPractic/model/project_root/data/dataset/standing/aug_100.jpg,"[227, 31, 427, 820]",RIGHT_EYE,-0.019133702404524378,-0.5112593487737818,0.9992401599884033,standing,0.44516047835350037,0.3543468303978443,0.5264161992499516
